dataset,pred_len,features,target,activation,activation_family,amplitude,lee_type,baseline_activation,factor,sample_count,seed_count,start_bin,middle_bin,end_bin,target_win_rate_start,target_win_rate_middle,target_win_rate_end,target_win_rate_end_minus_start,target_win_rate_end_minus_middle,target_win_rate_spread,target_win_rate_slope,aggregate_relative_target_mse_change_start,aggregate_relative_target_mse_change_middle,aggregate_relative_target_mse_change_end,aggregate_relative_target_mse_change_end_minus_start,aggregate_relative_target_mse_change_end_minus_middle,aggregate_relative_target_mse_change_spread,aggregate_relative_target_mse_change_slope,relative_target_mse_change_mean_start,relative_target_mse_change_mean_middle,relative_target_mse_change_mean_end,relative_target_mse_change_mean_end_minus_start,relative_target_mse_change_mean_end_minus_middle,relative_target_mse_change_mean_spread,relative_target_mse_change_mean_slope,target_mse_delta_mean_start,target_mse_delta_mean_middle,target_mse_delta_mean_end,target_mse_delta_mean_end_minus_start,target_mse_delta_mean_end_minus_middle,target_mse_delta_mean_spread,target_mse_delta_mean_slope,all_win_rate_start,all_win_rate_middle,all_win_rate_end,all_win_rate_end_minus_start,all_win_rate_end_minus_middle,all_win_rate_spread,all_win_rate_slope,aggregate_relative_all_mse_change_start,aggregate_relative_all_mse_change_middle,aggregate_relative_all_mse_change_end,aggregate_relative_all_mse_change_end_minus_start,aggregate_relative_all_mse_change_end_minus_middle,aggregate_relative_all_mse_change_spread,aggregate_relative_all_mse_change_slope,relative_all_mse_change_mean_start,relative_all_mse_change_mean_middle,relative_all_mse_change_mean_end,relative_all_mse_change_mean_end_minus_start,relative_all_mse_change_mean_end_minus_middle,relative_all_mse_change_mean_spread,relative_all_mse_change_mean_slope,all_mse_delta_mean_start,all_mse_delta_mean_middle,all_mse_delta_mean_end,all_mse_delta_mean_end_minus_start,all_mse_delta_mean_end_minus_middle,all_mse_delta_mean_spread,all_mse_delta_mean_slope,relative_target_mse_change_spearman,target_win_spearman,relative_all_mse_change_spearman,all_win_spearman,best_target_bin,worst_target_bin,aggregate_best_target_bin,aggregate_worst_target_bin,factor_conditioned,aggregate_factor_conditioned,source_host,source_file
Solar1,24,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,turbulence_score,41952,3,low,mid,high,0.5796264201810128,0.5360108456193865,0.553127028781649,-0.0264993913993638,0.0171161831622624,0.0436155745616263,-0.0132496956996819,0.0223697926849126,0.0060486933216452,-0.0139331240206956,-0.0363029167056083,-0.0199818173423409,0.0363029167056083,-0.0181514583528041,-0.1429332103336688,-0.2425643499874271,-0.2344219355374953,-0.0914887252038264,0.0081424144499318,0.0996311396537583,-0.0457443626019132,0.0049245953559875,0.0005922093987464,-0.0013165324926376,-0.0062411278486251,-0.0019087418913841,0.0062411278486251,-0.0031205639243125,0.5668207202002696,0.57244534824606,0.5933059222390537,0.026485202038784,0.0208605739929936,0.026485202038784,0.0132426010193919,-0.0236557871103286,0.0325130708515644,0.0208359807729721,0.0444917678833007,-0.0116770900785923,0.056168857961893,0.0222458839416503,-0.0412962525796898,-0.030965588197372,-0.0295442059574436,0.0117520466222462,0.0014213822399283,0.0117520466222462,0.0058760233111231,-0.0049188435077667,0.0051810145378112,0.0030217617750167,0.0079406052827835,-0.0021592527627944,0.010099858045578,0.0039703026413917,-0.0105299246478285,-0.0094731745652938,0.0372279745683775,0.0311592358687219,low,mid,low,high,True,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,24,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,volatility,41952,3,low,mid,high,0.5584493789988709,0.541477174601347,0.5623229461756374,0.0038735671767664,0.0208457715742903,0.0208457715742903,0.0019367835883831,0.0201112944632768,-0.0231811925768852,0.0350695699453353,0.0149582754820585,0.0582507625222206,0.0582507625222206,0.0074791377410292,-0.1926859047669309,-0.2151473597334166,-0.2417895956047581,-0.0491036908378271,-0.0266422358713414,0.0491036908378271,-0.0245518454189135,0.003894567489624,-0.002406470477581,0.0029606148600578,-0.0009339526295661,0.0053670853376388,0.006301037967205,-0.000466976314783,0.5586751975912684,0.5716423924932359,0.6103045325779037,0.0516293349866353,0.0386621400846678,0.0516293349866353,0.0258146674933175,-0.0102277668192982,0.0371095538139343,0.0093856379389762,0.0196134047582745,-0.027723915874958,0.0473373206332325,0.0098067023791372,-0.0535447974231078,-0.0361260719227201,-0.0042288761688402,0.0493159212542676,0.0318971957538798,0.0493159212542676,0.0246579606271338,-0.0022929310798645,0.005804106593132,0.0010767206549644,0.0033696517348289,-0.0047273859381675,0.0080970376729965,0.0016848258674144,0.0125426029800305,0.0081377076425842,0.0483350537089684,0.0444045637186939,low,high,high,mid,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,cv,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,kurtosis,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,max_abs_change,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,mean,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,range,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,skewness,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,std,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,trend,41952,3,down,flat,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,turbulence_score,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh,bounded_sign,0.0,1,gelu,volatility,41952,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,anomaly_density_intensity,41952,3,low,mid,high,0.5412281365942303,0.4986813186813187,0.5261389666581827,-0.0150891699360475,0.027457647976864,0.0425468179129115,-0.0075445849680237,0.1128385215997695,0.0856013521552085,-0.0042356923222541,-0.1170742139220237,-0.0898370444774627,0.1170742139220237,-0.0585371069610118,-0.337613077283502,-0.4247373109598357,-0.4248090557866895,-0.0871959785031874,-7.174482685373684e-05,0.0871959785031874,-0.0435979892515936,0.0143878459930419,0.0184372812509536,-0.0007622987031936,-0.0151501446962356,-0.0191995799541473,0.0191995799541473,-0.0075750723481178,0.5313091542363898,0.5373626373626373,0.5197251208959023,-0.0115840333404875,-0.017637516466735,0.017637516466735,-0.0057920166702436,0.0417903698980808,0.0563760511577129,-0.013465748168528,-0.0552561180666089,-0.069841799326241,0.069841799326241,-0.0276280590333044,-0.130838772350237,-0.0952144327725867,-0.1266067430857291,0.0042320292645079,-0.0313923103131423,0.0356243395776502,0.0021160146322539,0.0036089494824409,0.0092678070068359,-0.0015614554286003,-0.0051704049110412,-0.0108292624354362,0.0108292624354362,-0.0025852024555206,-0.0192041018045805,-0.0220280071234454,-0.0416880658173085,-0.0340588944121998,low,high,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,cv,41952,3,low,mid,high,0.45212062958068,0.5375502905677246,0.549100616538486,0.0969799869578059,0.0115503259707613,0.0969799869578059,0.0484899934789029,-0.0387151725590229,0.030147511512041,0.091143324971199,0.1298584975302219,0.0609958134591579,0.1298584975302219,0.0649292487651109,-0.4795765040007374,-0.398194355310891,-0.3528721742137792,0.1267043297869581,0.0453221810971117,0.1267043297869581,0.0633521648934791,-0.0048107728362083,0.0048950314521789,0.0187670886516571,0.0235778614878654,0.0138720571994781,0.0235778614878654,0.0117889307439327,0.477952661300012,0.5329682610639249,0.546685311129473,0.068732649829461,0.0137170500655481,0.068732649829461,0.0343663249147304,-0.0373924970626831,0.0212242994457483,0.0532226935029029,0.090615190565586,0.0319983940571546,0.090615190565586,0.045307595282793,-0.1546755343299672,-0.1171906017215433,-0.107863788974907,0.0468117453550601,0.0093268127466362,0.0468117453550601,0.02340587267753,-0.004829004406929,0.002329021692276,0.0063457116484642,0.0111747160553932,0.0040166899561882,0.0111747160553932,0.0055873580276966,0.0838343618173888,0.0675072195037462,0.0421735396071953,0.0385733848741021,high,low,high,low,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,kurtosis,41952,3,low,mid,high,0.476768968456948,0.5323903582189488,0.5425315227934044,0.0657625543364564,0.0101411645744556,0.0657625543364564,0.0328812771682281,-0.1615984290838241,0.0435969233512878,0.0853051543235778,0.246903583407402,0.04170823097229,0.246903583407402,0.123451791703701,-0.4754568625305658,-0.4254662894260289,-0.3454985896361885,0.1299582728943772,0.0799676997898403,0.1299582728943772,0.0649791364471885,-0.0123652890324592,0.0080781728029251,0.0175723731517791,0.0299376621842384,0.009494200348854,0.0299376621842384,0.0149688310921192,0.4888107416879795,0.5135587546032809,0.5525703200775945,0.0637595783896149,0.0390115654743136,0.0637595783896149,0.0318797891948075,-0.1156138405203819,0.0310759786516428,0.0527810677886009,0.1683949083089828,0.0217050891369581,0.1683949083089828,0.0841974541544914,-0.1563766441436704,-0.1392556027072169,-0.0945860379626206,0.0617906061810498,0.0446695647445962,0.0617906061810498,0.0308953030905249,-0.0088691785931587,0.004414826631546,0.0063921213150024,0.0152612999081611,0.0019772946834564,0.0152612999081611,0.0076306499540805,0.0532466333110082,0.0460905689826816,0.0529049966803604,0.0466178019304318,high,low,high,low,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,max_abs_change,41952,3,low,mid,high,0.5978289647868679,0.562890698996022,0.5004526197631893,-0.0973763450236785,-0.0624380792328326,0.0973763450236785,-0.0486881725118393,0.2136225700378418,0.1084704622626304,0.0203281361609697,-0.193294433876872,-0.0881423261016607,0.193294433876872,-0.096647216938436,-0.2369253565921927,-0.3341450534224234,-0.4434431254830203,-0.2065177688908276,-0.1092980720605968,0.2065177688908276,-0.1032588844454137,0.0117282345890998,0.018275961279869,0.0038226246833801,-0.0079056099057197,-0.0144533365964889,0.0144533365964889,-0.0039528049528598,0.5946518400847233,0.527751468081076,0.5177607995075497,-0.0768910405771735,-0.0099906685735262,0.0768910405771735,-0.0384455202885868,0.1458553969860077,0.052958320826292,0.0065651494078338,-0.1392902475781738,-0.0463931714184582,0.1392902475781738,-0.0696451237890869,-0.0947622333408893,-0.1255310303164261,-0.1230530071756491,-0.0282907738347597,0.0024780231407769,0.0307687969755367,-0.0141453869173798,0.0048900507390499,0.0055597499012947,0.0008746832609176,-0.0040153674781322,-0.004685066640377,0.004685066640377,-0.0020076837390661,-0.1010360057727698,-0.074882185417814,-0.0443361075286385,-0.0385520423018874,low,high,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,mean,41952,3,low,mid,high,0.5684087882822902,0.5451849539566099,0.4972162012835224,-0.0711925869987677,-0.0479687526730874,0.0711925869987677,-0.0355962934993838,0.175601914525032,0.0707452669739723,-0.0287490487098693,-0.2043509632349014,-0.0994943156838417,0.2043509632349014,-0.1021754816174506,-0.3300740894965099,-0.3176751910809042,-0.4533904600153774,-0.1233163705188675,-0.1357152689344731,0.1357152689344731,-0.0616581852594336,0.0263994112610816,0.0199852585792541,-0.0043536275625228,-0.0307530388236045,-0.024338886141777,0.0307530388236045,-0.0153765194118022,0.548685086551265,0.5417512096144842,0.51226146457563,-0.0364236219756349,-0.0294897450388541,0.0364236219756349,-0.0182118109878174,0.1103294268250465,0.0498246848583221,-0.0247007962316274,-0.135030223056674,-0.0745254810899496,0.135030223056674,-0.067515111528337,-0.1195723317038616,-0.0922774011889945,-0.1297813772539325,-0.0102090455500708,-0.037503976064938,0.037503976064938,-0.0051045227750354,0.0100707933306694,0.0077858865261077,-0.0029567554593086,-0.013027548789978,-0.0107426419854164,0.013027548789978,-0.006513774394989,-0.091668118686718,-0.0739150027485187,-0.0662241369708144,-0.0567352338603879,mid,high,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,mean_abs_change,41952,3,low,mid,high,0.6042479410489814,0.5702546505327795,0.4918900395979287,-0.1123579014510526,-0.0783646109348507,0.1123579014510526,-0.0561789507255263,0.0427172183990478,0.1587270349264145,0.0038521643728017,-0.038865054026246,-0.1548748705536127,0.1548748705536127,-0.019432527013123,-0.2610079992862222,-0.34053966527224,-0.4452449048285035,-0.1842369055422813,-0.1047052395562635,0.1842369055422813,-0.0921184527711406,0.0040739029645919,0.0275852680206298,0.00070621073246,-0.0033676922321319,-0.0268790572881698,0.0268790572881698,-0.0016838461160659,0.5929778933680104,0.51950514719162,0.5188851660067012,-0.0740927273613092,-0.0006199811849187,0.0740927273613092,-0.0370463636806546,0.0295105874538421,0.0903777182102203,-0.0027884312439709,-0.0322990186978131,-0.0931661494541913,0.0931661494541913,-0.0161495093489065,-0.0938202102018038,-0.1462403355016176,-0.1153394969297605,-0.0215192867279567,0.030900838571857,0.0524201252998138,-0.0107596433639783,0.0016274191439151,0.0093565061688423,-0.0003730356693267,-0.0020004548132419,-0.009729541838169,0.009729541838169,-0.0010002274066209,-0.1069098494401309,-0.0816618646709012,-0.0308290708411737,-0.0259922785169349,low,high,mid,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,range,41952,3,low,mid,high,0.5919025438910784,0.5296836118023462,0.5039172897363432,-0.0879852541547352,-0.025766322066003,0.0879852541547352,-0.0439926270773676,0.2310124039649963,0.0462563671171665,0.001766430446878,-0.2292459735181182,-0.0444899366702884,0.2292459735181182,-0.1146229867590591,-0.2862434185792561,-0.4063165266368931,-0.4288157414132278,-0.1425723228339717,-0.0224992147763347,0.1425723228339717,-0.0712861614169858,0.0317251533269882,0.0122967064380645,0.0002865195274353,-0.0314386337995529,-0.0120101869106292,0.0314386337995529,-0.0157193168997764,0.5758987220828855,0.540348382509776,0.5099631524344436,-0.0659355696484419,-0.0303852300753324,0.0659355696484419,-0.032967784824221,0.1371466964483261,0.0479566603899002,-0.0102246440947055,-0.1473713405430317,-0.0581813044846057,0.1473713405430317,-0.0736856702715158,-0.0821529605251366,-0.1287145467705316,-0.1312779914131323,-0.0491250308879957,-0.0025634446426007,0.0491250308879957,-0.0245625154439978,0.0112048238515853,0.0074371844530105,-0.0012282654643058,-0.0124330893158912,-0.0086654499173164,0.0124330893158912,-0.0062165446579456,-0.0994098098245782,-0.0791681062954815,-0.0567499060015432,-0.0472727273556681,low,high,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,skewness,41952,3,low,mid,high,0.4687680406419582,0.5261087543386039,0.5481157138640166,0.0793476732220583,0.0220069595254126,0.0793476732220583,0.0396738366110291,-0.1474576294422149,0.002645889064297,0.1015970632433891,0.2490546926856041,0.098951174179092,0.2490546926856041,0.124527346342802,-0.4976508838987779,-0.4274891069796795,-0.3353728606173556,0.1622780232814222,0.0921162463623239,0.1622780232814222,0.0811390116407111,-0.0109219849109649,0.0004678070545196,0.0212218016386032,0.0321437865495681,0.0207539945840835,0.0321437865495681,0.016071893274784,0.4820459531231959,0.5154647126880062,0.5539210862934173,0.0718751331702213,0.0384563736054111,0.0718751331702213,0.0359375665851106,-0.1068267747759819,0.0038319649174809,0.0671681091189384,0.1739948838949203,0.0633361442014575,0.1739948838949203,0.0869974419474601,-0.1639677744311917,-0.132966217588255,-0.0953260143264287,0.0686417601047629,0.0376402032618262,0.0686417601047629,0.0343208800523814,-0.0082698240876197,0.0005231797695159,0.008175104856491,0.0164449289441108,0.007651925086975,0.0164449289441108,0.0082224644720554,0.0611199004479897,0.051642226355086,0.0501218488127131,0.0444970870876983,high,low,high,low,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,std,41952,3,low,mid,high,0.5637938896488828,0.5651592782356872,0.5020378896520492,-0.0617559999968335,-0.063121388583638,0.063121388583638,-0.0308779999984167,0.1814985275268554,0.1101095452904701,-0.0241929572075605,-0.205691484734416,-0.1343025024980306,0.205691484734416,-0.102845742367208,-0.3559895525592622,-0.2664734313094938,-0.4366259591435808,-0.0806364065843186,-0.1701525278340869,0.1701525278340869,-0.0403182032921592,0.0259243994951248,0.035498708486557,-0.0038037002086639,-0.0297280997037887,-0.0393024086952209,0.0393024086952209,-0.0148640498518943,0.5486548107615139,0.5910002227667632,0.5075100007547739,-0.0411448100067399,-0.0834902220119893,0.0834902220119893,-0.0205724050033699,0.1067935153841972,0.0966427400708198,-0.0244220849126577,-0.1312156002968549,-0.1210648249834775,0.1312156002968549,-0.0656078001484274,-0.1265967714042309,-0.0278574060711527,-0.1346683892474327,-0.0080716178432018,-0.1068109831762799,0.1068109831762799,-0.0040358089216008,0.0093863680958747,0.0168740451335906,-0.002918854355812,-0.0123052224516868,-0.0197928994894027,0.0197928994894027,-0.0061526112258434,-0.0887224667281408,-0.0717314690948697,-0.0679281541625224,-0.0573266638021681,mid,high,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,trend,41952,3,down,flat,up,0.5511513778784447,0.4783242258652094,0.4933793897524468,-0.0577719881259979,0.0150551638872373,0.0728271520132352,-0.0288859940629989,0.1064001768827438,-0.0893508717417717,0.0357789807021617,-0.070621196180582,0.1251298524439335,0.1957510486245155,-0.035310598090291,-0.3586356749867561,-0.4875370387855584,-0.2749766578101743,0.0836590171765818,0.2125603809753841,0.2125603809753841,0.0418295085882908,0.0190836191177368,-0.0129850506782531,0.0089344680309295,-0.0101491510868072,0.0219195187091827,0.0320686697959899,-0.0050745755434036,0.5517553793884484,0.4853187613843351,0.4835924006908463,-0.0681629786976021,-0.0017263606934888,0.0681629786976021,-0.034081489348801,0.071243017911911,-0.0724857300519943,0.0150251351296901,-0.0562178827822208,0.0875108651816845,0.1437287479639053,-0.0281089413911104,-0.1033730223770342,-0.1539720226488468,-0.1324185946783011,-0.0290455723012668,0.0215534279705457,0.0505990002718126,-0.0145227861506334,0.0078463107347488,-0.0082395449280738,0.0037791579961776,-0.0040671527385711,0.0120187029242515,0.0160858556628227,-0.0020335763692855,-0.0714600101945761,-0.0596641288535753,-0.0824396767054533,-0.0736846189406302,up,flat,down,flat,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,turbulence_score,41952,3,low,mid,high,0.5587448032348084,0.4870501503540596,0.5105083783016189,-0.0482364249331894,0.0234582279475593,0.0716946528807487,-0.0241182124665948,0.1410468816757202,-0.0372320301830768,-0.0317059494554996,-0.1727528311312198,0.0055260807275772,0.178278911858797,-0.0863764155656099,-0.3274954164174976,-0.4500781071815015,-0.4458244900978622,-0.1183290736803646,0.0042536170836392,0.1225826907640038,-0.0591645368401823,0.0270130187273025,-0.0068534612655639,-0.0043201446533203,-0.0313331633806228,0.0025333166122436,0.0338664799928665,-0.0156665816903114,0.5578905404635799,0.5089727422640411,0.5022720817949446,-0.0556184586686352,-0.0067006604690964,0.0556184586686352,-0.0278092293343176,0.0967511981725692,-0.0349443554878234,-0.0319449566304683,-0.1286961548030376,0.0029993988573551,0.1316955536603927,-0.0643480774015188,-0.0943775183911061,-0.1210293491017273,-0.1545556707796172,-0.0601781523885111,-0.0335263216778898,0.0601781523885111,-0.0300890761942555,0.0112443044781684,-0.0048701614141464,-0.0032594874501228,-0.0145037919282913,0.0016106739640235,0.0161144658923149,-0.0072518959641456,-0.0529163242891045,-0.0465019710344403,-0.0654055503816833,-0.0545930404300277,low,mid,low,mid,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,volatility,41952,3,low,mid,high,0.5541046045024824,0.4928967917960297,0.5196149217809868,-0.0344896827214956,0.026718129984957,0.0612078127064527,-0.0172448413607478,0.1456927359104156,0.0436733067035675,-0.052897710353136,-0.1985904462635517,-0.0965710170567035,0.1985904462635517,-0.0992952231317758,-0.327769676826793,-0.4484638579041096,-0.4261985221600549,-0.0984288453332618,0.0222653357440547,0.1206941810773166,-0.0492144226666309,0.0257826000452041,0.0087600499391555,-0.0077838599681854,-0.0335664600133895,-0.016543909907341,0.0335664600133895,-0.0167832300066947,0.5539005645106441,0.5217800357512465,0.5070397111913357,-0.0468608533193083,-0.0147403245599108,0.0468608533193083,-0.0234304266596541,0.0994699448347091,0.0184026919305324,-0.0517297834157943,-0.1511997282505035,-0.0701324753463268,0.1511997282505035,-0.0755998641252517,-0.0966583735915469,-0.1325735914709813,-0.1354594285149033,-0.0388010549233563,-0.0028858370439219,0.0388010549233563,-0.0194005274616781,0.0107751563191413,0.0028324276208877,-0.0052471533417701,-0.0160223096609115,-0.0080795809626579,0.0160223096609115,-0.0080111548304557,-0.0241208189041237,-0.0249233942171931,-0.0529374029146131,-0.0442556776978038,low,mid,low,high,True,True,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.1,1,tanh,anomaly_density_intensity,41952,3,low,mid,high,0.5191186492011812,0.5153846153846153,0.5031814711122423,-0.0159371780889389,-0.012203144272373,0.0159371780889389,-0.0079685890444694,-0.0072641656734049,-0.0057121533900499,-0.0254808906465768,-0.0182167249731719,-0.0197687372565269,0.0197687372565269,-0.0091083624865859,-0.4223791754215052,-0.3062079326348671,-0.3991949407538451,0.0231842346676601,-0.0929870081189779,0.1161712427866381,0.01159211733383,-0.0009262412786483,-0.00123031437397,-0.0045858025550842,-0.0036595612764358,-0.0033554881811141,0.0036595612764358,-0.0018297806382179,0.495873400469448,0.5303296703296704,0.5095953168745228,0.0137219164050747,-0.0207343534551476,0.0344562698602223,0.0068609582025372,-0.0183260422199964,-0.0153204230591654,-0.0229469984769821,-0.0046209562569856,-0.0076265754178166,0.0076265754178166,-0.0023104781284928,-0.2216066918855313,-0.1108008218904532,-0.1297673960934818,0.0918392957920494,-0.0189665742030286,0.110805869995078,0.0459196478960247,-0.0015826076269149,-0.0025185644626617,-0.0026608780026435,-0.0010782703757286,-0.0001423135399818,0.0010782703757286,-0.0005391351878643,-0.0182922148138098,-0.0153416866155494,-0.0034575430985972,0.0006248684462002,mid,low,mid,high,True,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,24,M,Power,tanh_cos,cos_perturb,0.1,1,tanh,cv,41952,3,low,mid,high,0.5114742280427731,0.5170429146177917,0.5034640564418738,-0.0080101716008993,-0.0135788581759179,0.0135788581759179,-0.0040050858004496,-0.0481014400720596,-0.0132589396089315,-0.0077918171882629,0.0403096228837966,0.0054671224206686,0.0403096228837966,0.0201548114418983,-0.2773200127356565,-0.3723107716321107,-0.4599269390930703,-0.1826069263574138,-0.0876161674609596,0.1826069263574138,-0.0913034631787069,-0.0059771165251731,-0.0021528452634811,-0.0016043931245803,0.0043727234005928,0.0005484521389007,0.0043727234005928,0.0021863617002964,0.4906884536825663,0.5325212337952615,0.4939935168117969,0.0033050631292305,-0.0385277169834646,0.0418327801126951,0.0016525315646151,-0.0486145503818988,-0.0067695244215428,-0.0162838734686374,0.0323306769132614,-0.0095143490470945,0.041845025960356,0.0161653384566306,-0.1713423316817266,-0.1182858874320471,-0.1869574198894591,-0.0156150882077324,-0.068671532457412,0.068671532457412,-0.0078075441038662,-0.0062782615423202,-0.000742845237255,-0.0019415169954299,0.0043367445468902,-0.0011986717581748,0.0055354163050651,0.0021683722734451,-0.0105978512248562,-0.0038201158889638,-0.0072997415241667,-0.0104008802157217,low,high,high,low,True,False,10.21.53.142,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv
